id;androidversion;androidlanguage;deviceinfo;appversion;day;month;year;hour;minute;playername;playerpoints;playercombos;computeralgorithm;computerpoints;computercombos;playerstarted
20349;25 (7.1.1);por;Moto G Play (harpia);2.2.2000;24;2;2019;16;57;26419610;120;Fam-Momiji;Greedy;370;Hanami I-Pai,Fam-Fuji;
17060;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;18;21;QLF7N16513010336;270;Fam-Sakura;Greedy;360;Fam-Uma,Fam-Momiji,Fam-Kiri;
17383;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;20;8;2018;15;37;QLF7N16513010336;200;Hanami I-Pai;ExpectiMinimaxPlayer;400;Acata;
17492;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;47;QLF7N16513010336;240;Fam-Uma;ExpectiMinimaxPlayer;110;;
17642;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;12;4103f92c4e4da0fb;90;;Greedy;230;;
17884;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;9;QLF7N16513010336;50;;ExpectiMinimaxPlayer;1150;Cosan,Fam-Uma,Fam-Sakura,Nanata;
17967;16 (4.1.1);eng;GT-P3113 (espressowifiue);2.1.2001;28;9;2018;2;42;c080834df40226f;220;Fam-Uma;ExpectiMinimaxPlayer;250;;
18069;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;10;10;2018;13;50;QLF7N16513010336;260;Fam-Kiri;RandomPlayer;160;;
18422;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;3;11;2018;22;59;a4efa3c5;430;Nizoro,Fam-Uma;RandomPlayer;130;;
18681;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;25;11;2018;23;11;5200f387b8f5845f;500;Tepo,Hanami I-Pai,Tsukimi I-Pai;Greedy;330;Fam-Matsu,Fam-Momiji;
18807;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;13;12;2018;22;6;5200f387b8f5845f;60;;RandomPlayer;970;Aotan,Fam-Uma,Nanata;
19147;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;12;7;3858374e46573098;280;Aotan,Fam-Momiji;ExpectiMinimaxPlayer;490;Nizoro,Fam-Sakura;
19294;26 (8.0.0);eng;SM-G960U (starqltesq);2.2.2000;20;1;2019;21;7;574d594b4a573398;110;;RandomPlayer;300;Fam-Kiri;
19618;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;32;de1e837407acd1b3;170;Fam-Matsu;RandomPlayer;320;Tsukimi I-Pai,Fam-Susuki;
19700;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;1;de1e837407acd1b3;320;Fam-Fuji;RandomPlayer;210;Tsukimi I-Pai;
19793;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;8;2;2019;23;49;a4efa3c5;370;Fam-Susuki;ExpectiMinimaxPlayer;70;;
20026;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;15;2;2019;22;40;52108e2be29b24cb;600;Oozan,Hanami I-Pai,Fam-Momiji;RandomPlayer;110;;
20350;25 (7.1.1);por;Moto G Play (harpia);2.2.2000;24;2;2019;16;59;26419610;130;;Greedy;260;Fam-Matsu;
17061;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;18;23;QLF7N16513010336;470;Matsu-Kiri-Bozu,Tsukimi I-Pai;Greedy;160;;
17384;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;20;8;2018;15;38;QLF7N16513010336;390;Cosan;ExpectiMinimaxPlayer;130;;
17493;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;48;QLF7N16513010336;170;;RandomPlayer;990;Acata,Fam-Matsu,Fam-Fuji,Nanata;
17643;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;14;4103f92c4e4da0fb;480;Oozan,Fam-Fuji;Greedy;70;;
17885;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;10;QLF7N16513010336;850;Ino-Shika-Cho,Tepo,Hanami I-Pai,Tsukimi I-Pai;ExpectiMinimaxPlayer;190;Fam-Fuji;
17968;16 (4.1.1);eng;GT-P3113 (espressowifiue);2.1.2001;28;9;2018;2;45;c080834df40226f;460;Cosan,Hanami I-Pai;ExpectiMinimaxPlayer;340;Aotan,Fam-Fuji;
18070;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;10;10;2018;13;53;QLF7N16513010336;300;Fam-Susuki;RandomPlayer;190;;
18423;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;3;11;2018;23;0;a4efa3c5;380;Matsu-Kiri-Bozu,Fam-Matsu;RandomPlayer;850;Aotan,Nanata;
18682;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;25;11;2018;23;14;5200f387b8f5845f;280;Fam-Uma,Fam-Kiri;ExpectiMinimaxPlayer;530;Tepo,Hanami I-Pai,Tsukimi I-Pai;
18808;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;13;12;2018;23;28;a4efa3c5;270;Tsukimi I-Pai;RandomPlayer;170;;
19148;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;15;1;2019;20;11;5200f387b8f5845f;430;Nizoro,Fam-Matsu;NanatanGreedyPlayer;230;Fam-Susuki;
19295;26 (8.0.0);eng;SM-G960U (starqltesq);2.2.2000;20;1;2019;21;9;574d594b4a573398;250;Fam-Matsu,Fam-Uma;RandomPlayer;360;Fam-Sakura,Fam-Susuki,Fam-Momiji;
19619;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;34;de1e837407acd1b3;480;Ino-Shika-Cho;RandomPlayer;80;;
19701;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;16;de1e837407acd1b3;610;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Matsu,Fam-Momiji;RandomPlayer;120;;
19794;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;8;2;2019;23;51;a4efa3c5;170;Tsukimi I-Pai;ShikoGreedyPlayer;1250;Oozan,Cosan,Fam-Uma,Nanata;
20027;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;15;2;2019;22;42;52108e2be29b24cb;300;Fam-Sakura,Fam-Susuki;RandomPlayer;190;;
20351;25 (7.1.1);por;Moto G Play (harpia);2.2.2000;24;2;2019;17;1;26419610;210;Fam-Matsu;Greedy;660;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura,Fam-Susuki;
17062;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;18;25;QLF7N16513010336;630;Aotan,Tepo,Hanami I-Pai,Tsukimi I-Pai;ExpectiMinimaxPlayer;280;Fam-Matsu,Fam-Kiri;
17385;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;20;8;2018;15;39;QLF7N16513010336;240;Fam-Fuji;RandomPlayer;660;Oozan,Cosan,Fam-Matsu,Fam-Kiri;
17494;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;49;QLF7N16513010336;170;Fam-Susuki;RandomPlayer;220;Fam-Kiri;
17969;24 (7.0);eng;SM-J530G (j5y17lteub);2.1.2001;28;9;2018;11;39;5200f387b8f5845f;320;Acata;RandomPlayer;400;Aotan,Tsukimi I-Pai,Fam-Momiji;
17644;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;16;4103f92c4e4da0fb;200;Aotan;ExpectiMinimaxPlayer;230;;
17886;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;14;QLF7N16513010336;510;Matsu-Kiri-Bozu,Fam-Susuki,Fam-Kiri;RandomPlayer;170;;
18071;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;10;10;2018;13;54;QLF7N16513010336;220;Fam-Kiri;ExpectiMinimaxPlayer;190;Fam-Susuki;
18424;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;10;QLF7N16513010336;1100;Matsu-Kiri-Bozu,Fam-Matsu,Shiko;RandomPlayer;50;;
18683;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;26;11;2018;19;0;5200f387b8f5845f;220;Fam-Kiri;RandomPlayer;510;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura;
18809;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;14;12;2018;0;31;5200f387b8f5845f;630;Aotan,Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;200;;
19149;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;12;15;3858374e46573098;480;Oozan,Fam-Momiji;RandomPlayer;200;Tsukimi I-Pai;
19296;26 (8.0.0);eng;SM-G960U (starqltesq);2.2.2000;20;1;2019;21;11;574d594b4a573398;620;Ino-Shika-Cho,Fam-Sakura;RandomPlayer;160;Fam-Kiri;
19620;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;37;de1e837407acd1b3;180;Fam-Matsu;RandomPlayer;280;Fam-Uma;
19702;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;19;de1e837407acd1b3;270;Hanami I-Pai;RandomPlayer;240;;
19795;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;8;2;2019;23;53;a4efa3c5;1100;Cosan,Fam-Matsu,Fam-Momiji,Nanata;NanatanGreedyPlayer;140;;
20028;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;15;2;2019;22;43;52108e2be29b24cb;260;;RandomPlayer;170;Fam-Fuji,Fam-Momiji;
20352;25 (7.1.1);por;Moto G Play (harpia);2.2.2000;24;2;2019;17;2;26419610;160;Aotan;Greedy;310;;
17063;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;3;QLF7N16513010336;370;Aotan;RandomPlayer;210;Fam-Fuji;
17386;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;20;8;2018;15;42;QLF7N16513010336;190;;RandomPlayer;100;;
17495;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;51;QLF7N16513010336;730;Ino-Shika-Cho,Tsukimi I-Pai,Fam-Uma;RandomPlayer;210;Fam-Kiri;
17645;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;19;4103f92c4e4da0fb;450;Matsu-Kiri-Bozu,Fam-Susuki;ExpectiMinimaxPlayer;180;Fam-Fuji;
17887;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;15;QLF7N16513010336;120;;RandomPlayer;280;Fam-Sakura,Fam-Fuji;
17970;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;28;9;2018;22;19;a4efa3c5;270;Tsukimi I-Pai,Fam-Momiji;RandomPlayer;270;;
18072;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;10;10;2018;8;1;4103f92c4e4da0fb;460;Cosan,Fam-Sakura;RandomPlayer;120;;
18425;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;12;QLF7N16513010336;270;Fam-Kiri;RandomPlayer;210;Fam-Matsu;
18684;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;26;11;2018;19;1;5200f387b8f5845f;500;Acata,Cosan,Fam-Fuji;Greedy;330;Aotan;
18810;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;14;12;2018;0;33;5200f387b8f5845f;580;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Matsu;Greedy;140;Fam-Fuji;
19150;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;13;10;3858374e46573098;310;Cosan,Fam-Matsu;Greedy;130;;
19297;26 (8.0.0);eng;SM-G960U (starqltesq);2.2.2000;20;1;2019;21;14;574d594b4a573398;90;;RandomPlayer;450;Matsu-Kiri-Bozu,Fam-Susuki;
19621;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;39;de1e837407acd1b3;1210;Matsu-Kiri-Bozu,Oozan,Shiko;RandomPlayer;70;;
19703;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;21;de1e837407acd1b3;510;Aotan,Hanami I-Pai;RandomPlayer;130;Fam-Susuki;
19796;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;9;2;2019;1;2;5200f387b8f5845f;280;Aotan,Fam-Kiri;RandomPlayer;560;Oozan,Hanami I-Pai,Fam-Matsu;
20029;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;15;2;2019;22;44;52108e2be29b24cb;1060;Matsu-Kiri-Bozu,Nanata;RandomPlayer;90;;
20353;25 (7.1.1);por;Moto G Play (harpia);2.2.2000;24;2;2019;17;4;26419610;660;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura,Fam-Susuki;Greedy;270;Acata,Fam-Fuji;
17971;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;28;9;2018;22;21;a4efa3c5;650;Ino-Shika-Cho,Tsukimi I-Pai,Fam-Matsu;RandomPlayer;160;Fam-Uma;
18073;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;10;10;2018;8;4;4103f92c4e4da0fb;130;;Greedy;370;Hanami I-Pai,Fam-Sakura;
18426;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;13;QLF7N16513010336;660;Aotan,Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;170;;
18685;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;26;11;2018;19;3;5200f387b8f5845f;80;;ExpectiMinimaxPlayer;260;Fam-Susuki;
18811;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;14;12;2018;0;44;5200f387b8f5845f;300;Tsukimi I-Pai,Fam-Kiri;ExpectiMinimaxPlayer;610;Ino-Shika-Cho,Fam-Sakura,Fam-Momiji;
19151;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;13;22;3858374e46573098;120;;RandomPlayer;390;Matsu-Kiri-Bozu;
17064;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;4;QLF7N16513010336;350;Fam-Sakura,Fam-Fuji,Fam-Kiri;ExpectiMinimaxPlayer;240;Aotan;
17387;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;20;8;2018;15;43;QLF7N16513010336;460;Matsu-Kiri-Bozu,Tsukimi I-Pai;Greedy;170;;
17496;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;52;QLF7N16513010336;170;Fam-Kiri;Greedy;260;Fam-Sakura;
17646;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;21;4103f92c4e4da0fb;1270;Matsu-Kiri-Bozu,Oozan,Fam-Kiri,Shiko;RandomPlayer;40;;
17888;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;17;QLF7N16513010336;500;Ino-Shika-Cho;RandomPlayer;300;Acata,Fam-Fuji;
19298;26 (8.0.0);eng;SM-J737VPP (j7topeltevzwpp);2.2.2000;20;1;2019;17;54;52003bb458e575d9;230;Fam-Uma;RandomPlayer;160;;
19622;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;42;de1e837407acd1b3;500;Oozan,Hanami I-Pai;RandomPlayer;200;Fam-Fuji;
19704;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;24;de1e837407acd1b3;1050;Matsu-Kiri-Bozu,Fam-Susuki,Shiko;RandomPlayer;40;;
19797;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;9;2;2019;10;17;5200f387b8f5845f;370;Hanami I-Pai,Fam-Sakura;RandomPlayer;210;Fam-Fuji;
20030;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;15;2;2019;22;45;52108e2be29b24cb;250;Fam-Fuji,Fam-Kiri;RandomPlayer;620;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;
20354;26 (8.0.0);fra;SM-A520F (a5y17ltexx);2.2.2000;24;2;2019;21;8;52108e2be29b24cb;680;Oozan,Cosan,Fam-Sakura,Fam-Fuji,Fam-Momiji;RandomPlayer;320;Tsukimi I-Pai,Fam-Susuki;
17065;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;6;QLF7N16513010336;310;Hanami I-Pai,Fam-Sakura;Greedy;230;Acata;
17388;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;20;8;2018;16;7;4103f92c4e4da0fb;390;Aotan,Hanami I-Pai;Greedy;210;;
17497;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;11;53;QLF7N16513010336;90;;Greedy;570;Matsu-Kiri-Bozu,Fam-Susuki,Fam-Kiri;
17647;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;22;4103f92c4e4da0fb;640;Ino-Shika-Cho,Tsukimi I-Pai,Fam-Momiji;Greedy;440;Oozan,Fam-Fuji;
17889;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;22;9;2018;19;18;QLF7N16513010336;1240;Matsu-Kiri-Bozu,Oozan,Fam-Matsu,Shiko;RandomPlayer;60;;
17972;24 (7.0);eng;SM-J530G (j5y17lteub);2.1.2001;29;9;2018;2;0;5200f387b8f5845f;1240;Matsu-Kiri-Bozu,Oozan,Fam-Uma,Shiko;RandomPlayer;70;;
18074;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;10;10;2018;8;7;4103f92c4e4da0fb;70;;Greedy;420;Aotan,Hanami I-Pai;
18427;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;39;QLF7N16513010336;70;;RandomPlayer;580;Matsu-Kiri-Bozu,Tsukimi I-Pai,Fam-Matsu,Fam-Kiri;
18686;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;26;11;2018;19;5;5200f387b8f5845f;290;Fam-Uma,Fam-Susuki;ShikoGreedyPlayer;330;Hanami I-Pai;
18812;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;14;12;2018;0;51;5200f387b8f5845f;90;;ShikoGreedyPlayer;470;Oozan,Fam-Momiji;
19152;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;14;20;3858374e46573098;310;Cosan;Greedy;260;;
19299;26 (8.0.0);eng;SM-J737VPP (j7topeltevzwpp);2.2.2000;20;1;2019;17;57;52003bb458e575d9;370;Tsukimi I-Pai,Fam-Uma;RandomPlayer;520;Ino-Shika-Cho,Fam-Momiji;
19623;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;43;de1e837407acd1b3;50;;RandomPlayer;680;Cosan,Tepo,Hanami I-Pai,Tsukimi I-Pai;
19705;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;14;27;de1e837407acd1b3;690;Acata,Ino-Shika-Cho,Fam-Sakura;RandomPlayer;160;;
19798;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;9;2;2019;10;25;5200f387b8f5845f;600;Ino-Shika-Cho,Fam-Matsu;RandomPlayer;290;Tsukimi I-Pai,Fam-Susuki;
20031;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;15;2;2019;20;46;5200f387b8f5845f;1100;Matsu-Kiri-Bozu,Fam-Sakura,Shiko;RandomPlayer;100;;
20355;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;24;2;2019;17;53;5200f387b8f5845f;440;Oozan,Fam-Sakura;RandomPlayer;290;Tsukimi I-Pai;
17066;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;7;QLF7N16513010336;350;Fam-Matsu,Fam-Sakura;Greedy;240;Fam-Momiji;
17389;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;20;8;2018;16;9;4103f92c4e4da0fb;260;Fam-Sakura,Fam-Kiri;ExpectiMinimaxPlayer;230;;
17498;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;15;58;QLF7N16513010336;170;Fam-Uma;RandomPlayer;670;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura,Fam-Kiri;
17648;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;4;9;2018;14;24;4103f92c4e4da0fb;600;Oozan,Acata,Fam-Matsu;ExpectiMinimaxPlayer;90;;
17890;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;22;9;2018;21;23;a4efa3c5;990;Matsu-Kiri-Bozu,Shiko;RandomPlayer;30;;
17973;24 (7.0);eng;SM-J530G (j5y17lteub);2.1.2001;29;9;2018;2;38;5200f387b8f5845f;850;Acata,Fam-Momiji,Nanata;RandomPlayer;140;;
18075;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;10;10;2018;8;10;4103f92c4e4da0fb;500;Ino-Shika-Cho;Greedy;290;Tsukimi I-Pai,Fam-Susuki;
18428;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;40;QLF7N16513010336;250;Tsukimi I-Pai;RandomPlayer;310;Fam-Uma;
18687;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;27;11;2018;0;20;a4efa3c5;300;Fam-Kiri;RandomPlayer;540;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura;
18813;23 (6.0.1);eng;0PM92 (a32ewhl_sprint_wwe);2.2.2000;14;12;2018;0;40;FA5AYSY00721;390;Matsu-Kiri-Bozu,Fam-Kiri;RandomPlayer;550;Ino-Shika-Cho,Fam-Sakura;
19153;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;14;24;3858374e46573098;410;Matsu-Kiri-Bozu,Fam-Susuki;ExpectiMinimaxPlayer;170;Fam-Sakura;
19300;26 (8.0.0);eng;SM-J737VPP (j7topeltevzwpp);2.2.2000;20;1;2019;18;33;52003bb458e575d9;310;Hanami I-Pai;RandomPlayer;150;;
19624;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;31;1;2019;10;46;de1e837407acd1b3;230;Fam-Matsu;RandomPlayer;160;;
19706;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;16;25;de1e837407acd1b3;230;Fam-Susuki;RandomPlayer;370;Hanami I-Pai,Fam-Sakura,Fam-Kiri;
19799;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;9;2;2019;10;27;5200f387b8f5845f;110;;Greedy;470;Aotan,Tsukimi I-Pai;
20032;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;15;2;2019;22;37;5200f387b8f5845f;610;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Kiri;RandomPlayer;90;;
20356;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;24;2;2019;17;55;5200f387b8f5845f;370;Aotan,Fam-Uma;Greedy;580;Ino-Shika-Cho,Fam-Sakura;
17067;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;9;QLF7N16513010336;630;Matsu-Kiri-Bozu,Aotan,Fam-Momiji;ExpectiMinimaxPlayer;210;Hanami I-Pai;
19630;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;31;1;2019;22;53;a4efa3c5;140;;RandomPlayer;410;Nizoro;
17390;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;20;8;2018;16;13;4103f92c4e4da0fb;740;Aotan,Ino-Shika-Cho,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;480;Oozan,Fam-Uma,Fam-Sakura;
17499;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;15;59;QLF7N16513010336;340;Fam-Matsu;RandomPlayer;160;Fam-Momiji;
17649;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;5;9;2018;13;50;QLF7N16513010336;1050;Matsu-Kiri-Bozu,Shiko;RandomPlayer;100;;
17891;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.1.2001;22;9;2018;21;25;a4efa3c5;370;Ino-Shika-Cho;RandomPlayer;310;Fam-Uma;
17974;24 (7.0);eng;SM-J530G (j5y17lteub);2.1.2001;29;9;2018;2;40;5200f387b8f5845f;220;Fam-Momiji;RandomPlayer;230;Fam-Kiri;
18076;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;10;10;2018;8;12;4103f92c4e4da0fb;190;Fam-Susuki;ExpectiMinimaxPlayer;240;Fam-Fuji;
18429;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;4;11;2018;17;42;QLF7N16513010336;230;Fam-Matsu;RandomPlayer;190;;
18688;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;27;11;2018;0;23;a4efa3c5;360;Nizoro;RandomPlayer;280;Fam-Susuki,Fam-Momiji;
18814;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;14;12;2018;6;42;5200f387b8f5845f;150;Fam-Matsu;RandomPlayer;220;;
19154;26 (8.0.0);eng;SM-G965U (star2qltesq);2.2.2000;15;1;2019;14;26;3858374e46573098;140;;ShikoNanatanGreedyPlayer;300;Fam-Sakura;
19301;26 (8.0.0);eng;SM-J737VPP (j7topeltevzwpp);2.2.2000;20;1;2019;19;12;52003bb458e575d9;160;;Greedy;260;Fam-Uma;
19625;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.2.2000;31;1;2019;20;6;a4efa3c5;260;Fam-Uma;RandomPlayer;110;;
19707;22 (5.1.1);eng;SM-T330NU (milletwifiue);2.2.2000;2;2;2019;16;27;de1e837407acd1b3;360;Fam-Momiji,Fam-Kiri;RandomPlayer;80;;
19800;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;9;2;2019;10;33;5200f387b8f5845f;280;Tsukimi I-Pai;RandomPlayer;220;Fam-Uma;
20033;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;15;2;2019;22;58;5200f387b8f5845f;250;Fam-Momiji;RandomPlayer;200;Fam-Uma;
20357;27 (8.1.0);eng;SM-J530G (j5y17lteub);2.2.2000;24;2;2019;17;57;5200f387b8f5845f;300;Fam-Susuki,Fam-Momiji;Greedy;220;Fam-Fuji;
17068;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;2;8;2018;22;10;QLF7N16513010336;340;Fam-Uma;RandomPlayer;210;Fam-Matsu;
17391;19 (4.4.2);eng;SAMSUNG-SGH-I467 (konalteatt);2.1.2001;20;8;2018;16;16;4103f92c4e4da0fb;320;Fam-Matsu,Fam-Uma;Greedy;230;Hanami I-Pai;
17500;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;26;8;2018;16;1;QLF7N16513010336;320;Fam-Uma;RandomPlayer;200;Fam-Sakura;
17650;23 (6.0);ita;ALE-L21 (ALE-L21);2.1.2001;5;9;2018;13;53;QLF7N16513010336;150;;ExpectiMinimaxPlayer;570;Matsu-Kiri-Bozu,Tsukimi I-Pai,Fam-Susuki;
